date,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
2026-11-04,-0.66206014,-0.16630033,0.010325672,-0.05892965,-0.17686684,-0.0043455586,0.30475724,0.012061425,-0.8882759,0.5024645,0.10736737,-0.38889632,-0.44417062,0.40254572,0.18978146,0.025893759,0.2544133,-0.34794772,-0.16071598,-0.10016814,-0.2338485,-0.3865052,0.048352107,-0.5232102,0.06098047,0.38521487,-0.061634693,0.10235274,-0.055817362,-0.051780142,0.24195062,0.67039233
2026-11-05,-0.6620935,-0.16508682,0.008972749,-0.058133002,-0.17777596,-0.0034043416,0.30443376,0.011283226,-0.889382,0.50228846,0.10874451,-0.3897074,-0.44284752,0.40350127,0.19135658,0.026306598,0.25507492,-0.34835538,-0.15979357,-0.09994446,-0.23363768,-0.3852203,0.048482966,-0.5235452,0.06146884,0.38569093,-0.05990464,0.103052676,-0.05735496,-0.052932255,0.24067678,0.670123
2026-11-06,-0.66213053,-0.16236973,0.0066487715,-0.056261692,-0.1801485,-0.0007816702,0.30388665,0.0095506795,-0.8916421,0.5021589,0.11122962,-0.39063984,-0.4394149,0.40632525,0.19442104,0.027072333,0.25667208,-0.34950083,-0.15826862,-0.09961752,-0.23299718,-0.38215646,0.048513412,-0.5240918,0.06313169,0.38697833,-0.055938,0.10457255,-0.061170224,-0.055612512,0.23810567,0.6693953
2026-11-09,-0.6601364,-0.16074137,0.0064187497,-0.054257233,-0.17940319,0.0005367473,0.30447248,0.009505827,-0.8895278,0.5018364,0.11260621,-0.39140844,-0.43799296,0.4068336,0.19430539,0.028400492,0.25622946,-0.347442,-0.15841423,-0.10190616,-0.23319831,-0.38073966,0.04850311,-0.5237838,0.06323367,0.38676456,-0.056060623,0.10478908,-0.060908172,-0.05641047,0.23769192,0.6689059
2026-11-10,-0.6569282,-0.16111791,0.009205043,-0.053535845,-0.1757947,-0.0004198365,0.3061244,0.011907171,-0.8836418,0.50175494,0.111582085,-0.39120546,-0.43963078,0.40466234,0.1900965,0.029715199,0.25373885,-0.34309304,-0.16059084,-0.10566388,-0.23442635,-0.38222364,0.0484552,-0.52209866,0.06157534,0.385207,-0.06062932,0.10345055,-0.05586006,-0.054720797,0.24037881,0.66872716
2026-11-11,-0.6566685,-0.15933612,0.0073214807,-0.051951747,-0.17756349,0.0013397373,0.3057341,0.01084866,-0.88511163,0.50170875,0.11324652,-0.39156854,-0.4367886,0.40679103,0.19246508,0.030553032,0.25534558,-0.34400153,-0.15916337,-0.105519384,-0.23373766,-0.37951735,0.048368372,-0.52245736,0.06250791,0.38642514,-0.057446595,0.104590386,-0.05891451,-0.056878895,0.23851614,0.6682561
2026-11-12,-0.6570538,-0.16000721,0.007061653,-0.05248082,-0.1775652,0.000406947,0.3054175,0.011139568,-0.88560885,0.5017465,0.1129053,-0.39165953,-0.4375585,0.40620273,0.19257538,0.030429622,0.25556904,-0.3444231,-0.15876533,-0.10492907,-0.2337712,-0.38003168,0.0484698,-0.5227449,0.06191188,0.38653004,-0.057636846,0.10456434,-0.05877625,-0.056477964,0.23881312,0.66870886
2026-11-13,-0.65759563,-0.16290027,0.008599961,-0.05485263,-0.1759337,-0.0027115345,0.30542666,0.013046671,-0.8846731,0.50203216,0.11031934,-0.39070567,-0.44111934,0.40338108,0.19016938,0.029574903,0.25473183,-0.34438995,-0.15947796,-0.10413028,-0.2342801,-0.38312525,0.04851979,-0.5224525,0.05996737,0.38585955,-0.060655948,0.10337131,-0.05573224,-0.054035358,0.24126185,0.66975456
2026-11-16,-0.6586253,-0.1643936,0.008460391,-0.056027066,-0.17628483,-0.004226409,0.3048994,0.013591621,-0.8857478,0.50233454,0.109071165,-0.39014372,-0.44232395,0.40253502,0.1900143,0.029085025,0.25537938,-0.3456342,-0.15891103,-0.102890715,-0.23418331,-0.38415492,0.048488364,-0.5228586,0.05906871,0.38643813,-0.060751114,0.10327192,-0.05592384,-0.05325872,0.2420486,0.6705508
2026-11-17,-0.6606076,-0.16944578,0.0113598835,-0.06059778,-0.17436849,-0.009480126,0.3046037,0.016363662,-0.88514197,0.50281894,0.104297675,-0.3883276,-0.4486222,0.39800197,0.18614128,0.026970536,0.2539346,-0.34638762,-0.16046713,-0.100707114,-0.23505077,-0.38979787,0.04851398,-0.52252907,0.05648458,0.38542593,-0.065664396,0.10142231,-0.051313203,-0.048803277,0.24628381,0.6725417
2026-11-18,-0.66368073,-0.17253798,0.011383649,-0.06417689,-0.17572509,-0.012608945,0.3033268,0.017064925,-0.8887973,0.50339484,0.10169304,-0.3869703,-0.4509683,0.3966224,0.18638688,0.025227576,0.25545233,-0.350247,-0.15935935,-0.09645234,-0.23474106,-0.39209428,0.048500888,-0.52293104,0.055465266,0.38625443,-0.06493257,0.10122931,-0.05182359,-0.047539547,0.24723081,0.67348725
2026-11-19,-0.6671261,-0.17367953,0.009347668,-0.0665095,-0.17885764,-0.013593189,0.30157393,0.01610212,-0.8947158,0.5038523,0.10120003,-0.38641843,-0.45073268,0.39748427,0.1893804,0.023740055,0.2582407,-0.35528794,-0.15694742,-0.0915951,-0.2337238,-0.39206073,0.048599005,-0.5239697,0.055876255,0.38792282,-0.06096651,0.10211918,-0.055499453,-0.048437104,0.24576165,0.67376226
2026-11-20,-0.6700166,-0.17378673,0.0068653375,-0.06782712,-0.18199661,-0.0135746,0.29994577,0.014676556,-0.9002168,0.50411624,0.10172529,-0.38649485,-0.44963053,0.3989384,0.19281606,0.022660848,0.26084527,-0.35959193,-0.15452762,-0.08759031,-0.23273607,-0.39122057,0.04878395,-0.5250716,0.05670394,0.38958216,-0.056669574,0.10330488,-0.059590254,-0.049865004,0.24371375,0.6738086
2026-11-23,-0.6732702,-0.17269826,0.003237579,-0.06861994,-0.18661152,-0.01232294,0.2978934,0.012323156,-0.9075372,0.5044107,0.10335995,-0.3867788,-0.446808,0.4020653,0.19806355,0.021737114,0.26453602,-0.3651243,-0.1512372,-0.0827854,-0.2312481,-0.3888513,0.048923552,-0.5265445,0.058552295,0.39194712,-0.050012086,0.10526383,-0.065887794,-0.052803665,0.24019028,0.673385
2026-11-24,-0.6758838,-0.17064106,-0.0006936416,-0.06829812,-0.19099765,-0.010205023,0.29600847,0.00960711,-0.91402954,0.5044303,0.105836704,-0.38772127,-0.44334784,0.40551513,0.20355012,0.021175342,0.2678969,-0.36968634,-0.14811517,-0.079106495,-0.2299288,-0.3857995,0.049083367,-0.528181,0.06068015,0.39424396,-0.043414798,0.10747293,-0.072293356,-0.055959024,0.23633246,0.6729916
2026-11-25,-0.6778993,-0.16577941,-0.006452365,-0.06586662,-0.19697662,-0.005122952,0.2939312,0.005373448,-0.9216939,0.5043342,0.11066843,-0.38927865,-0.43617663,0.41177326,0.21148576,0.021445218,0.27266085,-0.37473896,-0.14384277,-0.07583113,-0.22798121,-0.37958965,0.04914163,-0.5301608,0.06446034,0.39766502,-0.033254918,0.11099644,-0.082056805,-0.06178744,0.23003037,0.6715389
2026-11-26,-0.6798516,-0.16504586,-0.0089109,-0.066093236,-0.19941175,-0.0046026483,0.2925129,0.003907632,-0.9259295,0.5043019,0.11193328,-0.3901018,-0.43495646,0.41328818,0.21482731,0.020878447,0.27470857,-0.37770444,-0.14180495,-0.07329371,-0.22736293,-0.37836188,0.049274452,-0.531661,0.065303996,0.3990525,-0.029744592,0.112312466,-0.08565186,-0.06308252,0.22802173,0.6718436
2026-11-27,-0.6792103,-0.16678599,-0.0074569173,-0.06718749,-0.19734967,-0.006664939,0.29297552,0.005780693,-0.9237737,0.5045209,0.110206366,-0.3896016,-0.4374179,0.41092092,0.21215539,0.020801103,0.27372906,-0.3765291,-0.14252709,-0.07398127,-0.22806087,-0.38065538,0.049325284,-0.53106517,0.06343277,0.39846653,-0.032579098,0.11128554,-0.08256066,-0.061147705,0.23018734,0.6724403
2026-11-30,-0.6796853,-0.17222351,-0.0034078434,-0.0712059,-0.19417845,-0.012507521,0.2934116,0.009680193,-0.9206947,0.5051788,0.10477104,-0.38756502,-0.44442615,0.40545458,0.20630763,0.019591017,0.2713989,-0.37550792,-0.14479096,-0.073637925,-0.2294094,-0.38690913,0.04930894,-0.5300869,0.059859723,0.39699197,-0.039471287,0.108808294,-0.07602766,-0.05595974,0.2358446,0.67453593
2026-12-01,-0.68121237,-0.1771231,-0.0005954541,-0.07530306,-0.19275935,-0.017820738,0.29308867,0.012547564,-0.9202014,0.5059463,0.1000358,-0.3856597,-0.44979683,0.40135318,0.20253842,0.018306186,0.27074808,-0.37650576,-0.14567418,-0.07173382,-0.23027065,-0.3919564,0.049177404,-0.5297286,0.056913137,0.3965298,-0.043585774,0.10717265,-0.07210092,-0.052031174,0.24011706,0.676273
2026-12-02,-0.68332964,-0.18198091,0.0016281586,-0.0796248,-0.19184725,-0.022957288,0.2924204,0.014933988,-0.920727,0.5066103,0.095544614,-0.38389936,-0.45498732,0.39747322,0.19956635,0.016655179,0.27045456,-0.3782267,-0.14616968,-0.06910472,-0.2309102,-0.3968256,0.049127374,-0.52972007,0.05425091,0.39624628,-0.04697142,0.105756834,-0.06901942,-0.048341922,0.24384038,0.678035
2026-12-03,-0.687465,-0.18735789,0.0027661882,-0.08504699,-0.19295365,-0.028380983,0.29063016,0.016528644,-0.92465717,0.50745416,0.09084686,-0.38181436,-0.46015665,0.39435983,0.19851425,0.014054652,0.27148294,-0.3827404,-0.14572932,-0.06386614,-0.23085594,-0.4015249,0.04899273,-0.5306529,0.052391037,0.39676756,-0.048329044,0.10487023,-0.06825073,-0.04516106,0.2467254,0.6802037
2026-12-04,-0.6896004,-0.19425124,0.0066288114,-0.09076251,-0.1905928,-0.035501644,0.29012874,0.020233966,-0.92347443,0.5081482,0.08417831,-0.3792915,-0.46836016,0.38804018,0.19303223,0.01170313,0.26966542,-0.38359177,-0.14757116,-0.061453346,-0.23203045,-0.40899312,0.048949502,-0.5303867,0.048671454,0.3954508,-0.05503067,0.10227513,-0.06246263,-0.03926781,0.25271764,0.6828815
2026-12-07,-0.6900344,-0.2012034,0.012293266,-0.09591201,-0.18641888,-0.042784147,0.29048133,0.024859812,-0.9186043,0.5085763,0.07671169,-0.3763321,-0.47746304,0.380639,0.18530652,0.009723503,0.2661,-0.38184038,-0.1513191,-0.06119804,-0.2337628,-0.41707727,0.048713747,-0.52922195,0.04470779,0.39298648,-0.06454754,0.09894273,-0.054005805,-0.03224875,0.26022708,0.68567955
2026-12-08,-0.692348,-0.20516376,0.013607321,-0.099891365,-0.1867977,-0.046859942,0.2893948,0.026498731,-0.92061746,0.5093016,0.072942674,-0.37431186,-0.4808745,0.37825304,0.18389225,0.008186538,0.26699805,-0.38481736,-0.15099718,-0.05769116,-0.23379365,-0.42043793,0.04845427,-0.5293971,0.042976096,0.39335042,-0.06560823,0.098122746,-0.05301493,-0.0300003,0.26263383,0.68683624
2026-12-09,-0.6959568,-0.2098094,0.014575841,-0.10484731,-0.18766895,-0.05150322,0.2877035,0.027582528,-0.9239479,0.5097884,0.06897338,-0.37256613,-0.4853061,0.3753355,0.18309914,0.0057465583,0.26777515,-0.3886624,-0.15068261,-0.052964225,-0.23375528,-0.42460576,0.048395608,-0.5301768,0.04144539,0.39352387,-0.066821456,0.09730962,-0.05238692,-0.02716697,0.2649848,0.6885201
2026-12-10,-0.70194083,-0.21582018,0.014802275,-0.1117699,-0.19027738,-0.057231538,0.2847186,0.02797921,-0.93070865,0.5103253,0.06431319,-0.37028128,-0.49055246,0.3724865,0.1839572,0.0019557588,0.26971304,-0.39547375,-0.14961852,-0.045063794,-0.23304325,-0.42935175,0.048275087,-0.5318104,0.04037592,0.39421177,-0.06657699,0.0967651,-0.05350488,-0.024131164,0.26687053,0.69073284
2026-12-11,-0.70919216,-0.2167081,0.010250676,-0.115219206,-0.19810276,-0.057364695,0.28068712,0.024518702,-0.9438277,0.5110941,0.06461551,-0.36932248,-0.48897627,0.3763768,0.1917123,-0.0008574538,0.2755831,-0.40608576,-0.14533831,-0.035796225,-0.23050307,-0.42776638,0.047670975,-0.5355415,0.043131217,0.39810595,-0.0575455,0.09931867,-0.06326319,-0.026674934,0.26304138,0.6917802
2026-12-14,-0.7084105,-0.21682023,0.01094199,-0.11502583,-0.19706506,-0.05767051,0.28090233,0.025418684,-0.94201416,0.5112423,0.063739896,-0.3691929,-0.4896219,0.37516776,0.18986401,-0.0007597096,0.27502167,-0.4050319,-0.14579792,-0.037018314,-0.23112135,-0.42885566,0.047610357,-0.5352954,0.04235767,0.39815098,-0.058817256,0.09900212,-0.06205095,-0.025772013,0.26432782,0.6921665
2026-12-15,-0.7052112,-0.22020614,0.016853925,-0.11638069,-0.19169022,-0.061861634,0.28262216,0.029900307,-0.9329619,0.51121664,0.058570053,-0.36753476,-0.49540386,0.36912167,0.1813612,-0.000545755,0.2705871,-0.39952832,-0.15014835,-0.041216917,-0.23355688,-0.43438256,0.047435336,-0.53305966,0.039024934,0.39541006,-0.06831545,0.09618279,-0.053068537,-0.020309284,0.271131,0.6936427
2026-12-16,-0.705179,-0.22673807,0.02246153,-0.12189284,-0.18780257,-0.06878134,0.28274694,0.034411956,-0.92850703,0.5114445,0.051582545,-0.36450738,-0.5029728,0.36224833,0.17403947,-0.0022459216,0.2679023,-0.39832634,-0.15302064,-0.04041241,-0.23525093,-0.44180477,0.047253087,-0.5314474,0.035060838,0.3931554,-0.076423526,0.09314358,-0.045409955,-0.014119968,0.27790326,0.6952086
2026-12-17,-0.7012975,-0.23362787,0.031429943,-0.12645234,-0.17916787,-0.07647995,0.28469193,0.04150802,-0.9162864,0.5112866,0.042872358,-0.36120477,-0.5124398,0.3521189,0.16121195,-0.0031339861,0.26183486,-0.39159128,-0.15863372,-0.044330865,-0.23866864,-0.45139816,0.047122974,-0.5279786,0.029258758,0.38871023,-0.09043698,0.08839144,-0.03180201,-0.0054408014,0.28790966,0.6966278
2026-12-18,-0.69990283,-0.23599291,0.034024242,-0.12772931,-0.17652522,-0.078980304,0.28529608,0.04388649,-0.9126109,0.51143503,0.040098824,-0.35973266,-0.51515025,0.34937406,0.15757443,-0.0031843968,0.260371,-0.3897157,-0.16016091,-0.04541013,-0.23937546,-0.45381457,0.0468627,-0.52699596,0.027402997,0.38752007,-0.09443863,0.08690651,-0.02788942,-0.003061235,0.29088607,0.6970843
2026-12-21,-0.6995967,-0.23715448,0.034928117,-0.12854736,-0.17560607,-0.080214284,0.28535002,0.044819463,-0.91151386,0.511492,0.038878813,-0.35911727,-0.5163912,0.3481309,0.15626189,-0.0033502392,0.25992993,-0.38928905,-0.16061164,-0.0454283,-0.23960795,-0.45494857,0.046801742,-0.52666855,0.026594058,0.38709474,-0.09588909,0.086331084,-0.026467446,-0.0020624995,0.29206917,0.69731575
2026-12-22,-0.6995447,-0.23829222,0.035631202,-0.12947698,-0.17489128,-0.081437,0.28526363,0.045577537,-0.91082,0.511502,0.037777785,-0.35863307,-0.5175989,0.346919,0.15522645,-0.00363148,0.25960732,-0.38912162,-0.16091113,-0.04517031,-0.23980884,-0.45608926,0.046791025,-0.52644193,0.025857508,0.38673753,-0.09707658,0.08585103,-0.025299907,-0.0011169985,0.2930765,0.69755894
2026-12-23,-0.699562,-0.23936884,0.03622614,-0.13038284,-0.1742881,-0.08258241,0.28514436,0.046253312,-0.91029763,0.5115172,0.03675609,-0.358177,-0.5187131,0.34580612,0.15433203,-0.0039234944,0.25936094,-0.38906428,-0.16113554,-0.044833973,-0.23996964,-0.45714504,0.046785124,-0.52625656,0.025184795,0.38643575,-0.09809348,0.085420534,-0.024300791,-0.0002628863,0.29397193,0.6977869
2026-12-24,-0.69958997,-0.24044272,0.036813695,-0.13129617,-0.17369059,-0.08372288,0.28501698,0.046914484,-0.9097905,0.51152444,0.035744257,-0.35772923,-0.5198242,0.34469336,0.15345244,-0.0042251833,0.25911605,-0.38901505,-0.16135596,-0.044484705,-0.24012817,-0.45820174,0.04678196,-0.52607566,0.024519637,0.38613084,-0.09910031,0.08499375,-0.023312625,0.0005905852,0.2948541,0.6980099
2026-12-25,-0.69956666,-0.24141264,0.037371133,-0.13210666,-0.17310338,-0.08476079,0.2849208,0.047546845,-0.9092516,0.5115322,0.034811586,-0.35731614,-0.5208355,0.34365836,0.15260123,-0.0044792183,0.25887036,-0.3889152,-0.16157259,-0.044216607,-0.24028687,-0.459169,0.04677899,-0.5258866,0.023894712,0.38584146,-0.10005541,0.08459373,-0.022365984,0.0013747439,0.2956836,0.6982041
2026-12-28,-0.6995755,-0.24226108,0.037817817,-0.13282582,-0.17263845,-0.085661195,0.2848169,0.048080917,-0.9088528,0.51154435,0.03400321,-0.35694504,-0.52169615,0.34278065,0.1519081,-0.0047077946,0.2586957,-0.38888714,-0.16172768,-0.043929473,-0.24040247,-0.4599875,0.046776984,-0.5257329,0.023363173,0.3856136,-0.100823164,0.08425951,-0.021604892,0.0020281821,0.2963777,0.6983722
2026-12-29,-0.6995813,-0.2430734,0.03824623,-0.13351838,-0.17218657,-0.086528935,0.28471443,0.04859452,-0.9084626,0.5115518,0.033228263,-0.3565958,-0.52252555,0.34192768,0.15123941,-0.00492768,0.2585237,-0.3888528,-0.16187708,-0.043655254,-0.24051857,-0.46078002,0.04677882,-0.5255827,0.022849455,0.3853913,-0.101564825,0.08393963,-0.020867255,0.0026591867,0.29704696,0.69853264
2026-12-30,-0.6995917,-0.24379012,0.03860684,-0.13413315,-0.17180619,-0.0872945,0.2846166,0.049049176,-0.90814424,0.51156586,0.032541715,-0.35627884,-0.52324694,0.34118444,0.15066284,-0.005119454,0.2583906,-0.38884646,-0.16199176,-0.04339187,-0.2406127,-0.46146834,0.046781294,-0.5254503,0.022398025,0.3852086,-0.10218938,0.083663225,-0.02024195,0.003199324,0.2976299,0.6986718
